index,peptide,binder,prediction
88,ELAGIGILTV,0,0.85776
89,ELAGIGILTV,0,0.88572
90,ELAGIGILTV,0,0.86175
91,ELAGIGILTV,0,0.85968
92,ELAGIGILTV,0,0.87106
93,ELAGIGILTV,0,0.87095
94,ELAGIGILTV,0,0.84909
95,ELAGIGILTV,0,0.88301
96,ELAGIGILTV,0,0.86908
97,ELAGIGILTV,0,0.86834
98,ELAGIGILTV,0,0.85073
99,ELAGIGILTV,0,0.85838
100,ELAGIGILTV,0,0.88234
101,ELAGIGILTV,0,0.87152
102,ELAGIGILTV,0,0.86086
103,ELAGIGILTV,0,0.87011
104,ELAGIGILTV,0,0.85821
105,ELAGIGILTV,0,0.90492
106,ELAGIGILTV,0,0.87906
107,ELAGIGILTV,0,0.87416
108,ELAGIGILTV,0,0.86247
109,ELAGIGILTV,0,0.86692
110,ELAGIGILTV,0,0.86537
111,ELAGIGILTV,0,0.84841
112,ELAGIGILTV,0,0.84422
113,ELAGIGILTV,0,0.89442
114,ELAGIGILTV,0,0.90205
115,ELAGIGILTV,0,0.87041
116,ELAGIGILTV,0,0.89196
117,ELAGIGILTV,0,0.86455
118,ELAGIGILTV,0,0.86894
119,ELAGIGILTV,0,0.86838
120,ELAGIGILTV,0,0.85723
121,ELAGIGILTV,0,0.84577
122,ELAGIGILTV,0,0.87609
123,ELAGIGILTV,0,0.89923
124,ELAGIGILTV,0,0.90107
125,ELAGIGILTV,0,0.86589
126,ELAGIGILTV,0,0.8726
127,ELAGIGILTV,0,0.86004
128,ELAGIGILTV,0,0.8452
129,ELAGIGILTV,0,0.85827
130,ELAGIGILTV,0,0.87285
131,ELAGIGILTV,0,0.89065
132,ELAGIGILTV,0,0.88924
133,ELAGIGILTV,0,0.86843
134,ELAGIGILTV,0,0.86578
135,ELAGIGILTV,0,0.8715
136,ELAGIGILTV,0,0.8632
137,ELAGIGILTV,0,0.84672
138,ELAGIGILTV,0,0.87367
139,ELAGIGILTV,0,0.89762
140,ELAGIGILTV,0,0.87073
141,ELAGIGILTV,0,0.89654
142,ELAGIGILTV,0,0.87271
143,ELAGIGILTV,0,0.89328
144,ELAGIGILTV,0,0.87436
145,ELAGIGILTV,0,0.86455
146,ELAGIGILTV,0,0.86561
147,ELAGIGILTV,0,0.86227
148,ELAGIGILTV,0,0.86659
149,ELAGIGILTV,0,0.87641
150,ELAGIGILTV,0,0.89164
151,ELAGIGILTV,0,0.87327
152,ELAGIGILTV,0,0.88357
153,ELAGIGILTV,0,0.86223
154,ELAGIGILTV,0,0.88155
155,ELAGIGILTV,0,0.86002
156,ELAGIGILTV,0,0.89787
157,ELAGIGILTV,0,0.86332
158,ELAGIGILTV,0,0.87423
159,ELAGIGILTV,0,0.85245
160,ELAGIGILTV,0,0.85523
161,ELAGIGILTV,0,0.85669
162,ELAGIGILTV,0,0.84627
163,ELAGIGILTV,0,0.87804
164,ELAGIGILTV,0,0.84424
165,ELAGIGILTV,0,0.83933
166,ELAGIGILTV,0,0.84772
167,ELAGIGILTV,0,0.89398
168,ELAGIGILTV,0,0.86333
169,ELAGIGILTV,0,0.84857
170,ELAGIGILTV,0,0.88104
171,ELAGIGILTV,0,0.86174
172,ELAGIGILTV,0,0.89317
173,ELAGIGILTV,0,0.84287
174,ELAGIGILTV,0,0.85396
175,ELAGIGILTV,0,0.86619
176,ELAGIGILTV,0,0.84851
177,ELAGIGILTV,0,0.87104
178,ELAGIGILTV,0,0.87481
179,ELAGIGILTV,0,0.88155
180,ELAGIGILTV,0,0.88662
181,ELAGIGILTV,0,0.82968
182,ELAGIGILTV,0,0.85938
183,ELAGIGILTV,0,0.87105
184,ELAGIGILTV,0,0.87414
185,ELAGIGILTV,0,0.87082
186,ELAGIGILTV,0,0.89339
187,ELAGIGILTV,0,0.84866
188,ELAGIGILTV,0,0.84707
189,ELAGIGILTV,0,0.89734
190,ELAGIGILTV,0,0.83948
191,ELAGIGILTV,0,0.92324
192,ELAGIGILTV,0,0.8738
193,ELAGIGILTV,0,0.87986
194,ELAGIGILTV,0,0.86832
195,ELAGIGILTV,0,0.86899
196,ELAGIGILTV,0,0.87731
197,ELAGIGILTV,0,0.86824
198,ELAGIGILTV,0,0.86037
199,ELAGIGILTV,0,0.88789
200,ELAGIGILTV,0,0.85345
201,ELAGIGILTV,0,0.86158
202,ELAGIGILTV,0,0.86467
203,ELAGIGILTV,0,0.8655
204,ELAGIGILTV,0,0.85892
205,ELAGIGILTV,0,0.91091
206,ELAGIGILTV,0,0.85633
207,ELAGIGILTV,0,0.89989
208,ELAGIGILTV,0,0.84422
209,ELAGIGILTV,0,0.85198
210,ELAGIGILTV,0,0.86097
211,ELAGIGILTV,0,0.85495
212,ELAGIGILTV,0,0.884
213,ELAGIGILTV,0,0.86137
214,ELAGIGILTV,0,0.89499
215,ELAGIGILTV,0,0.87302
216,ELAGIGILTV,0,0.84345
217,ELAGIGILTV,0,0.89074
218,ELAGIGILTV,0,0.83387
219,ELAGIGILTV,0,0.86095
220,ELAGIGILTV,0,0.876
221,ELAGIGILTV,0,0.86022
222,ELAGIGILTV,0,0.85526
223,ELAGIGILTV,0,0.84156
224,ELAGIGILTV,0,0.85887
225,ELAGIGILTV,0,0.85184
226,ELAGIGILTV,0,0.86883
227,ELAGIGILTV,0,0.87677
228,ELAGIGILTV,0,0.86486
229,ELAGIGILTV,0,0.84698
230,ELAGIGILTV,0,0.86989
231,ELAGIGILTV,0,0.87558
232,ELAGIGILTV,0,0.87039
233,ELAGIGILTV,0,0.89851
234,ELAGIGILTV,0,0.87624
235,ELAGIGILTV,0,0.88551
236,ELAGIGILTV,0,0.86022
237,ELAGIGILTV,0,0.87744
238,ELAGIGILTV,0,0.84796
239,ELAGIGILTV,0,0.87206
240,ELAGIGILTV,0,0.8672
241,ELAGIGILTV,0,0.85408
242,ELAGIGILTV,0,0.85083
243,ELAGIGILTV,0,0.88405
244,ELAGIGILTV,0,0.88876
245,ELAGIGILTV,0,0.88357
246,ELAGIGILTV,0,0.86628
247,ELAGIGILTV,0,0.90575
248,ELAGIGILTV,0,0.85692
249,ELAGIGILTV,0,0.86251
250,ELAGIGILTV,0,0.87088
251,ELAGIGILTV,0,0.86885
252,ELAGIGILTV,0,0.8522
253,ELAGIGILTV,0,0.85011
254,ELAGIGILTV,0,0.86088
255,ELAGIGILTV,0,0.88842
256,ELAGIGILTV,0,0.90015
257,ELAGIGILTV,0,0.87726
258,ELAGIGILTV,0,0.85393
259,ELAGIGILTV,0,0.86863
260,ELAGIGILTV,0,0.84669
261,ELAGIGILTV,0,0.86182
262,ELAGIGILTV,0,0.86487
263,ELAGIGILTV,0,0.86291
264,ELAGIGILTV,0,0.87067
265,ELAGIGILTV,0,0.86927
266,ELAGIGILTV,0,0.88549
267,ELAGIGILTV,0,0.88286
268,ELAGIGILTV,0,0.84683
269,ELAGIGILTV,0,0.87217
270,ELAGIGILTV,0,0.88082
271,ELAGIGILTV,0,0.87564
272,ELAGIGILTV,0,0.86547
273,ELAGIGILTV,0,0.89657
274,ELAGIGILTV,0,0.86134
275,ELAGIGILTV,0,0.85411
276,ELAGIGILTV,0,0.88182
277,ELAGIGILTV,0,0.8691
278,ELAGIGILTV,0,0.85029
279,ELAGIGILTV,0,0.87496
280,ELAGIGILTV,0,0.86352
281,ELAGIGILTV,0,0.86211
282,ELAGIGILTV,0,0.89809
283,ELAGIGILTV,0,0.88666
284,ELAGIGILTV,0,0.8511
285,ELAGIGILTV,0,0.90957
286,ELAGIGILTV,0,0.89643
287,ELAGIGILTV,0,0.9283
288,ELAGIGILTV,0,0.85937
289,ELAGIGILTV,0,0.87454
290,ELAGIGILTV,0,0.88783
291,ELAGIGILTV,0,0.87926
292,ELAGIGILTV,0,0.8811
293,ELAGIGILTV,0,0.8718
294,ELAGIGILTV,0,0.88029
295,ELAGIGILTV,0,0.8713
296,ELAGIGILTV,0,0.85244
297,ELAGIGILTV,0,0.89102
298,ELAGIGILTV,0,0.85534
299,ELAGIGILTV,0,0.87683
300,ELAGIGILTV,0,0.87367
301,ELAGIGILTV,0,0.8979
302,ELAGIGILTV,0,0.85339
303,ELAGIGILTV,0,0.83895
304,ELAGIGILTV,0,0.90502
305,ELAGIGILTV,0,0.88144
306,ELAGIGILTV,0,0.86451
307,ELAGIGILTV,0,0.85139
308,ELAGIGILTV,0,0.88775
309,ELAGIGILTV,0,0.89695
310,ELAGIGILTV,0,0.86824
311,ELAGIGILTV,0,0.88587
312,ELAGIGILTV,0,0.85317
313,ELAGIGILTV,0,0.82982
314,ELAGIGILTV,0,0.86627
315,ELAGIGILTV,0,0.86441
316,ELAGIGILTV,0,0.90799
317,ELAGIGILTV,0,0.91529
318,ELAGIGILTV,0,0.83663
319,ELAGIGILTV,0,0.87541
320,ELAGIGILTV,0,0.88012
321,ELAGIGILTV,0,0.85452
322,ELAGIGILTV,0,0.85061
323,ELAGIGILTV,0,0.86161
324,ELAGIGILTV,0,0.87161
325,ELAGIGILTV,0,0.83413
326,ELAGIGILTV,0,0.88236
327,ELAGIGILTV,0,0.88931
328,ELAGIGILTV,0,0.85362
329,ELAGIGILTV,0,0.86162
330,ELAGIGILTV,0,0.88047
331,ELAGIGILTV,0,0.87443
332,ELAGIGILTV,0,0.84896
333,ELAGIGILTV,0,0.8861
334,ELAGIGILTV,0,0.88898
335,ELAGIGILTV,0,0.86673
336,ELAGIGILTV,0,0.876
337,ELAGIGILTV,0,0.86399
338,ELAGIGILTV,0,0.84146
339,ELAGIGILTV,0,0.88141
340,ELAGIGILTV,0,0.85381
341,ELAGIGILTV,0,0.86184
342,ELAGIGILTV,0,0.85588
343,ELAGIGILTV,0,0.87346
344,ELAGIGILTV,0,0.85044
345,ELAGIGILTV,0,0.85457
346,ELAGIGILTV,0,0.87937
347,ELAGIGILTV,0,0.8728
348,ELAGIGILTV,0,0.85322
349,ELAGIGILTV,0,0.87689
350,ELAGIGILTV,0,0.8947
351,ELAGIGILTV,0,0.82353
352,ELAGIGILTV,0,0.91102
353,ELAGIGILTV,0,0.87573
354,ELAGIGILTV,0,0.89069
355,ELAGIGILTV,0,0.86813
356,ELAGIGILTV,0,0.85427
357,ELAGIGILTV,0,0.8371
358,ELAGIGILTV,0,0.87829
359,ELAGIGILTV,0,0.89521
360,ELAGIGILTV,0,0.87345
361,ELAGIGILTV,0,0.89175
362,ELAGIGILTV,0,0.85336
363,ELAGIGILTV,0,0.87639
364,ELAGIGILTV,0,0.83558
365,ELAGIGILTV,0,0.86183
366,ELAGIGILTV,0,0.88752
367,ELAGIGILTV,0,0.87432
368,ELAGIGILTV,0,0.85461
369,ELAGIGILTV,0,0.88496
370,ELAGIGILTV,0,0.85839
371,ELAGIGILTV,0,0.85078
372,ELAGIGILTV,0,0.85301
373,ELAGIGILTV,0,0.88777
374,ELAGIGILTV,0,0.85913
375,ELAGIGILTV,0,0.88923
376,ELAGIGILTV,0,0.88483
377,ELAGIGILTV,0,0.8976
378,ELAGIGILTV,0,0.87518
379,ELAGIGILTV,0,0.84177
380,ELAGIGILTV,0,0.86188
381,ELAGIGILTV,0,0.83092
382,ELAGIGILTV,0,0.87436
383,ELAGIGILTV,0,0.87357
384,ELAGIGILTV,0,0.85129
385,ELAGIGILTV,0,0.88555
386,ELAGIGILTV,0,0.87131
387,ELAGIGILTV,0,0.87238
388,ELAGIGILTV,0,0.8708
389,ELAGIGILTV,0,0.88417
390,ELAGIGILTV,0,0.84894
391,ELAGIGILTV,0,0.86713
392,ELAGIGILTV,0,0.8522
393,ELAGIGILTV,0,0.8864
394,ELAGIGILTV,0,0.86942
395,ELAGIGILTV,0,0.88223
396,ELAGIGILTV,0,0.88774
397,ELAGIGILTV,0,0.85767
398,ELAGIGILTV,0,0.83494
399,ELAGIGILTV,0,0.88142
400,ELAGIGILTV,0,0.86619
401,ELAGIGILTV,0,0.85431
402,ELAGIGILTV,0,0.8571
403,ELAGIGILTV,0,0.87194
404,ELAGIGILTV,0,0.86588
405,ELAGIGILTV,0,0.8818
406,ELAGIGILTV,0,0.85206
407,ELAGIGILTV,0,0.85628
408,ELAGIGILTV,0,0.85368
409,ELAGIGILTV,0,0.89207
410,ELAGIGILTV,0,0.84022
411,ELAGIGILTV,0,0.85987
412,ELAGIGILTV,0,0.86345
413,ELAGIGILTV,0,0.87484
414,ELAGIGILTV,0,0.88183
415,ELAGIGILTV,0,0.86484
416,ELAGIGILTV,0,0.86546
417,ELAGIGILTV,0,0.8992
418,ELAGIGILTV,0,0.85054
419,ELAGIGILTV,0,0.85446
420,ELAGIGILTV,0,0.90277
421,ELAGIGILTV,0,0.83805
422,ELAGIGILTV,0,0.87257
423,ELAGIGILTV,0,0.83272
424,ELAGIGILTV,0,0.88042
425,ELAGIGILTV,0,0.9167
426,ELAGIGILTV,0,0.8606
427,ELAGIGILTV,0,0.86305
428,ELAGIGILTV,0,0.86024
429,ELAGIGILTV,0,0.87094
430,ELAGIGILTV,0,0.87402
431,ELAGIGILTV,0,0.86602
432,ELAGIGILTV,0,0.86259
433,ELAGIGILTV,0,0.87114
434,ELAGIGILTV,0,0.86271
435,ELAGIGILTV,0,0.87248
436,ELAGIGILTV,0,0.85695
437,ELAGIGILTV,0,0.86621
438,ELAGIGILTV,0,0.84644
439,ELAGIGILTV,0,0.88217
440,ELAGIGILTV,0,0.88036
441,ELAGIGILTV,0,0.86685
442,ELAGIGILTV,0,0.85385
443,ELAGIGILTV,0,0.85962
444,ELAGIGILTV,0,0.90638
445,ELAGIGILTV,0,0.86436
446,ELAGIGILTV,0,0.8939
447,ELAGIGILTV,0,0.88427
448,ELAGIGILTV,0,0.87284
449,ELAGIGILTV,0,0.9144
450,ELAGIGILTV,0,0.87183
451,ELAGIGILTV,0,0.87281
452,ELAGIGILTV,0,0.87547
453,ELAGIGILTV,0,0.87135
454,ELAGIGILTV,0,0.89084
455,ELAGIGILTV,0,0.85923
456,ELAGIGILTV,0,0.87539
457,ELAGIGILTV,0,0.87592
458,ELAGIGILTV,0,0.85598
459,ELAGIGILTV,0,0.86756
460,ELAGIGILTV,0,0.91488
461,ELAGIGILTV,0,0.85701
462,ELAGIGILTV,0,0.86146
463,ELAGIGILTV,0,0.85938
464,ELAGIGILTV,0,0.84609
465,ELAGIGILTV,0,0.88375
466,ELAGIGILTV,0,0.87152
467,ELAGIGILTV,0,0.88978
468,ELAGIGILTV,0,0.88736
469,ELAGIGILTV,0,0.86143
470,ELAGIGILTV,0,0.87849
471,ELAGIGILTV,0,0.86441
472,ELAGIGILTV,0,0.87952
473,ELAGIGILTV,0,0.85604
474,ELAGIGILTV,0,0.87919
475,ELAGIGILTV,0,0.87411
476,ELAGIGILTV,0,0.86886
477,ELAGIGILTV,0,0.89396
478,ELAGIGILTV,0,0.87147
479,ELAGIGILTV,0,0.83952
480,ELAGIGILTV,0,0.88748
481,ELAGIGILTV,0,0.87737
482,ELAGIGILTV,0,0.87184
483,ELAGIGILTV,0,0.83845
484,ELAGIGILTV,0,0.84751
485,ELAGIGILTV,0,0.85891
486,ELAGIGILTV,0,0.85317
487,ELAGIGILTV,0,0.8558
488,ELAGIGILTV,0,0.88101
489,ELAGIGILTV,0,0.85602
490,ELAGIGILTV,0,0.86997
491,ELAGIGILTV,0,0.85269
492,ELAGIGILTV,0,0.90191
493,ELAGIGILTV,0,0.84495
494,ELAGIGILTV,0,0.87616
495,ELAGIGILTV,0,0.8653
496,ELAGIGILTV,0,0.86717
497,ELAGIGILTV,0,0.84643
498,ELAGIGILTV,0,0.90241
499,ELAGIGILTV,0,0.88074
500,ELAGIGILTV,0,0.86241
501,ELAGIGILTV,0,0.86194
502,ELAGIGILTV,0,0.86683
503,ELAGIGILTV,0,0.85059
504,ELAGIGILTV,0,0.84647
505,ELAGIGILTV,0,0.85623
506,ELAGIGILTV,0,0.90139
507,ELAGIGILTV,0,0.84454
508,ELAGIGILTV,0,0.8765
509,ELAGIGILTV,0,0.86746
510,ELAGIGILTV,0,0.88874
511,ELAGIGILTV,0,0.90496
512,ELAGIGILTV,0,0.86181
513,ELAGIGILTV,0,0.85551
514,ELAGIGILTV,0,0.87548
515,ELAGIGILTV,0,0.91164
516,ELAGIGILTV,0,0.86539
517,ELAGIGILTV,0,0.86314
518,ELAGIGILTV,0,0.87714
519,ELAGIGILTV,0,0.89521
520,ELAGIGILTV,0,0.85382
521,ELAGIGILTV,0,0.91055
522,ELAGIGILTV,0,0.86695
523,ELAGIGILTV,0,0.87864
524,ELAGIGILTV,0,0.87601
525,ELAGIGILTV,0,0.87716
526,ELAGIGILTV,0,0.84337
527,ELAGIGILTV,0,0.8714
528,ELAGIGILTV,0,0.84732
529,ELAGIGILTV,0,0.86221
530,ELAGIGILTV,0,0.88025
531,ELAGIGILTV,0,0.87282
532,ELAGIGILTV,0,0.86426
533,ELAGIGILTV,0,0.88928
534,ELAGIGILTV,0,0.84033
535,ELAGIGILTV,0,0.89335
536,ELAGIGILTV,0,0.86207
537,ELAGIGILTV,0,0.88942
538,ELAGIGILTV,0,0.87045
539,ELAGIGILTV,0,0.87701
540,ELAGIGILTV,0,0.87015
541,ELAGIGILTV,0,0.85836
542,ELAGIGILTV,0,0.88253
543,ELAGIGILTV,0,0.8959
544,ELAGIGILTV,0,0.89436
545,ELAGIGILTV,0,0.85736
546,ELAGIGILTV,0,0.86938
547,ELAGIGILTV,0,0.86182
548,ELAGIGILTV,0,0.87653
549,ELAGIGILTV,0,0.86896
550,ELAGIGILTV,0,0.86505
551,ELAGIGILTV,0,0.86422
552,ELAGIGILTV,0,0.86681
553,ELAGIGILTV,0,0.92213
554,ELAGIGILTV,0,0.86766
555,ELAGIGILTV,0,0.8742
556,ELAGIGILTV,0,0.87033
557,ELAGIGILTV,0,0.85827
558,ELAGIGILTV,0,0.89482
559,ELAGIGILTV,0,0.88202
560,ELAGIGILTV,0,0.90384
561,ELAGIGILTV,0,0.88283
562,ELAGIGILTV,0,0.86444
563,ELAGIGILTV,0,0.87551
564,ELAGIGILTV,0,0.89255
565,ELAGIGILTV,0,0.86805
566,ELAGIGILTV,0,0.88851
567,ELAGIGILTV,0,0.87076
568,ELAGIGILTV,0,0.86704
569,ELAGIGILTV,0,0.85983
570,ELAGIGILTV,0,0.86979
571,ELAGIGILTV,0,0.8862
572,ELAGIGILTV,0,0.86935
573,ELAGIGILTV,0,0.87688
574,ELAGIGILTV,0,0.87142
575,ELAGIGILTV,0,0.85735
576,ELAGIGILTV,0,0.87214
577,ELAGIGILTV,0,0.86932
578,ELAGIGILTV,0,0.84972
579,ELAGIGILTV,0,0.89266
580,ELAGIGILTV,0,0.85986
581,ELAGIGILTV,0,0.8538
582,ELAGIGILTV,0,0.87985
583,ELAGIGILTV,0,0.87035
584,ELAGIGILTV,0,0.89857
585,ELAGIGILTV,0,0.85978
586,ELAGIGILTV,0,0.8333
587,ELAGIGILTV,0,0.85782
588,ELAGIGILTV,0,0.85889
589,ELAGIGILTV,0,0.84486
590,ELAGIGILTV,0,0.88941
591,ELAGIGILTV,0,0.86466
592,ELAGIGILTV,0,0.88657
593,ELAGIGILTV,0,0.85951
594,ELAGIGILTV,0,0.86901
595,ELAGIGILTV,0,0.87118
596,ELAGIGILTV,0,0.88664
597,ELAGIGILTV,0,0.87132
598,ELAGIGILTV,0,0.85271
599,ELAGIGILTV,0,0.87335
600,ELAGIGILTV,0,0.86113
601,ELAGIGILTV,0,0.86538
602,ELAGIGILTV,0,0.87779
603,ELAGIGILTV,0,0.84209
604,ELAGIGILTV,0,0.86487
605,ELAGIGILTV,0,0.84599
606,ELAGIGILTV,0,0.88522
607,ELAGIGILTV,0,0.8493
608,ELAGIGILTV,0,0.91384
609,ELAGIGILTV,0,0.89506
610,ELAGIGILTV,0,0.85292
611,ELAGIGILTV,0,0.87692
612,ELAGIGILTV,0,0.86865
613,ELAGIGILTV,0,0.8645
614,ELAGIGILTV,0,0.86208
615,ELAGIGILTV,0,0.87552
616,ELAGIGILTV,0,0.84851
617,ELAGIGILTV,0,0.87421
618,ELAGIGILTV,0,0.86671
619,ELAGIGILTV,0,0.84961
620,ELAGIGILTV,0,0.86896
621,ELAGIGILTV,0,0.86095
622,ELAGIGILTV,0,0.88884
623,ELAGIGILTV,0,0.89574
624,ELAGIGILTV,0,0.8726
625,ELAGIGILTV,0,0.87841
626,ELAGIGILTV,0,0.86453
627,ELAGIGILTV,0,0.87094
628,ELAGIGILTV,0,0.87185
629,ELAGIGILTV,0,0.8329
630,ELAGIGILTV,0,0.83896
631,ELAGIGILTV,0,0.86479
632,ELAGIGILTV,0,0.90491
633,ELAGIGILTV,0,0.85363
634,ELAGIGILTV,0,0.88245
635,ELAGIGILTV,0,0.86937
636,ELAGIGILTV,0,0.85451
637,ELAGIGILTV,0,0.87462
638,ELAGIGILTV,0,0.84925
639,ELAGIGILTV,0,0.87061
640,ELAGIGILTV,0,0.87526
641,ELAGIGILTV,0,0.85304
642,ELAGIGILTV,0,0.86774
643,ELAGIGILTV,0,0.86658
644,ELAGIGILTV,0,0.87121
645,ELAGIGILTV,0,0.84172
646,ELAGIGILTV,0,0.87352
647,ELAGIGILTV,0,0.87881
648,ELAGIGILTV,0,0.86997
649,ELAGIGILTV,0,0.90136
650,ELAGIGILTV,0,0.91013
651,ELAGIGILTV,0,0.87071
652,ELAGIGILTV,0,0.85521
653,ELAGIGILTV,0,0.85063
654,ELAGIGILTV,0,0.86523
655,ELAGIGILTV,0,0.86867
656,ELAGIGILTV,0,0.91519
657,ELAGIGILTV,0,0.89562
658,ELAGIGILTV,0,0.83108
659,ELAGIGILTV,0,0.89566
660,ELAGIGILTV,0,0.88264
661,ELAGIGILTV,0,0.85895
662,ELAGIGILTV,0,0.87185
663,ELAGIGILTV,0,0.84896
664,ELAGIGILTV,0,0.88533
665,ELAGIGILTV,0,0.87661
666,ELAGIGILTV,0,0.89235
667,ELAGIGILTV,0,0.92212
668,ELAGIGILTV,0,0.8897
669,ELAGIGILTV,0,0.86281
670,ELAGIGILTV,0,0.85882
671,ELAGIGILTV,0,0.88645
672,ELAGIGILTV,0,0.89554
673,ELAGIGILTV,0,0.85832
674,ELAGIGILTV,0,0.87102
675,ELAGIGILTV,0,0.89376
676,ELAGIGILTV,0,0.90589
677,ELAGIGILTV,0,0.88157
678,ELAGIGILTV,0,0.86847
679,ELAGIGILTV,0,0.91176
680,ELAGIGILTV,0,0.87196
681,ELAGIGILTV,0,0.86571
682,ELAGIGILTV,0,0.8743
683,ELAGIGILTV,0,0.85998
684,ELAGIGILTV,0,0.86646
685,ELAGIGILTV,0,0.8786
686,ELAGIGILTV,0,0.86205
687,ELAGIGILTV,0,0.85277
688,ELAGIGILTV,0,0.87445
689,ELAGIGILTV,0,0.89378
690,ELAGIGILTV,0,0.87324
691,ELAGIGILTV,0,0.87696
692,ELAGIGILTV,0,0.84015
693,ELAGIGILTV,0,0.84961
694,ELAGIGILTV,0,0.86166
695,ELAGIGILTV,0,0.88793
696,ELAGIGILTV,0,0.85578
697,ELAGIGILTV,0,0.86675
698,ELAGIGILTV,0,0.86965
699,ELAGIGILTV,0,0.85434
700,ELAGIGILTV,0,0.87014
701,ELAGIGILTV,0,0.85129
702,ELAGIGILTV,0,0.85447
703,ELAGIGILTV,0,0.87718
704,ELAGIGILTV,0,0.9178
705,ELAGIGILTV,0,0.85165
706,ELAGIGILTV,0,0.86211
707,ELAGIGILTV,0,0.86647
708,ELAGIGILTV,0,0.85852
709,ELAGIGILTV,0,0.87044
710,ELAGIGILTV,0,0.86782
711,ELAGIGILTV,0,0.84645
712,ELAGIGILTV,0,0.88313
713,ELAGIGILTV,0,0.88424
714,ELAGIGILTV,0,0.89078
715,ELAGIGILTV,0,0.85832
716,ELAGIGILTV,0,0.8639
717,ELAGIGILTV,0,0.88068
718,ELAGIGILTV,0,0.85535
719,ELAGIGILTV,0,0.86704
720,ELAGIGILTV,0,0.87623
721,ELAGIGILTV,0,0.86917
722,ELAGIGILTV,0,0.87237
723,ELAGIGILTV,0,0.86546
724,ELAGIGILTV,0,0.85604
725,ELAGIGILTV,0,0.88793
726,ELAGIGILTV,0,0.8555
727,ELAGIGILTV,0,0.88195
728,ELAGIGILTV,0,0.85063
729,ELAGIGILTV,0,0.88703
730,ELAGIGILTV,0,0.88737
731,ELAGIGILTV,0,0.84975
732,ELAGIGILTV,0,0.89262
733,ELAGIGILTV,0,0.86904
734,ELAGIGILTV,0,0.87552
